title,author,publisher,ISBN,category,date,pages,price,discount_price
ΟΔΟΣ ΑΒΥΣΣΟΥ ΑΡΙΘΜΟΣ 0,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-16-6035-6,Βιβλία άλλων εκδοτών,2020,,18.80€ , 16.92€
ΘΥΜΩΜΕΝΑ ΣΤΑΧΥΑ,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-16-8168-9,Βιβλία άλλων εκδοτών,2020,,19.90€ , 17.91€
ΕΝΑ ΠΑΙΔΙ ΜΕΤΡΑΕΙ Τ ΑΣΤΡΑ,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-16-6030-1,Βιβλία άλλων εκδοτών,2020,,18.80€ , 16.92€
ΤΑ ΓΕΝΕΘΛΙΑ,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-293-681-8,Βιβλία άλλων εκδοτών,2019,,12.90€ , 11.61€
Η ΑΝΤΙΠΑΡΟΧΗ,ΠΑΤΑΚΗΣ,ΠΑΤΑΚΗΣ,978-960-16-7355-4,Βιβλία άλλων εκδοτών,2017,,7.50€ , 6.75€
ΓΑΛΗΝΗ,ΕΣΤΙΑ,ΕΣΤΙΑ,960-05-0134-3,Βιβλία άλλων εκδοτών,2018,,19.45€ , 17.50€
ΤΟ ΝΟΥΜΕΡΟ 31328,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-1011-9,Βιβλία άλλων εκδοτών,2017,,21.46€ , 19.32€
ΤΟ ΑΜΑΡΤΗΜΑ ΤΗΣ ΜΗΤΡΟΣ ΜΟΥ,ΕΣΤΙΑ,ΕΣΤΙΑ,960-05-0339-7,Βιβλία άλλων εκδοτών,2019,,16.09€ , 14.48€
ΣΤΑ ΜΥΣΤΙΚΑ ΤΟΥ ΒΑΛΤΟΥ,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-1462-9,Βιβλία άλλων εκδοτών,2018,,14.88€ , 13.39€
ΤΡΕΛΑΝΤΩΝΗΣ,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-1435-3,Βιβλία άλλων εκδοτών,2018,,9.21€ , 8.21€
ΕΙΣΑΓΩΓΗ ΣΤΗ ΦΙΛΟΣΟΦΙΑ,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-0556-6,Βιβλία άλλων εκδοτών,2009,,21.31€ , 19.18€
ΓΙΟΥΓΚΕΡΜΑΝ ΤΟΜΟΣ Β,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-1306-6,Βιβλία άλλων εκδοτών,2018,,22.16€ , 19.95€
ΓΙΟΥΓΚΕΡΜΑΝ ΤΟΜΟΣ Α,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-1305-9,Βιβλία άλλων εκδοτών,2018,,22.16€ , 19.95€
Ο ΚΙΤΡΙΝΟΣ ΦΑΚΕΛΟΣ ΤΟΜΟΣ Α,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-1382-0,Βιβλία άλλων εκδοτών,2011,,18.78€ , 16.90€
Ο ΚΙΤΡΙΝΟΣ ΦΑΚΕΛΟΣ ΤΟΜΟΣ Β,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-1383-7,Βιβλία άλλων εκδοτών,2011,,17.45€ , 15.70€
ΕΡΩΤΟΚΡΙΤΟΣ,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-0664-8,Βιβλία άλλων εκδοτών,2017,,19.83€ , 17.84€
ΤΑ ΨΗΛΑ ΒΟΥΝΑ,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-1518-3,Βιβλία άλλων εκδοτών,1990,228,10.53€ , 9.48€
ΤΑΣΟΣ ΛΕΙΒΑΔΙΤΗΣ ΠΟΙΗΣΗ 3 1979-1990,ΜΕΤΡΟΝΟΜΟΣ,ΜΕΤΡΟΝΟΜΟΣ,978-618-5010-45-4,Βιβλία άλλων εκδοτών,2018,,25.44€ , 22.90€
ΤΑΣΟΣ ΛΕΙΒΑΔΙΤΗΣ ΠΟΙΗΣΗ 2 1972-1977,ΜΕΤΡΟΝΟΜΟΣ,ΜΕΤΡΟΝΟΜΟΣ,978-618-5010-44-7,Βιβλία άλλων εκδοτών,2016,,25.44€ , 22.90€
ΤΑΣΟΣ ΛΕΙΒΑΔΙΤΗΣ ΠΟΙΗΣΗ 1 1950-1966,ΜΕΤΡΟΝΟΜΟΣ,ΜΕΤΡΟΝΟΜΟΣ,978-618-5010-43-0,Βιβλία άλλων εκδοτών,2016,,25.44€ , 22.90€
ΚΟΝΤΑ ΣΤΙΣ ΡΑΓΙΕΣ,Μεταίχμιο,Μεταίχμιο,978-960-501-154-3,Βιβλία άλλων εκδοτών,2010|2016,,15.50€ , 13.95€
Ο ΨΕΥΤΗΣ ΠΑΠΠΟΥΣ,Μεταίχμιο,Μεταίχμιο,978-618-03-0981-2,Βιβλία άλλων εκδοτών,2016,,13.29€ , 11.96€
ΤΟ ΚΑΠΛΑΝΙ ΤΗΣ ΒΙΤΡΙΝΑΣ,Μεταίχμιο,Μεταίχμιο,978-960-501-149-9,Βιβλία άλλων εκδοτών,2010,,15.50€ , 13.95€
Ο ΜΕΓΑΛΟΣ ΠΕΡΙΠΑΤΟΣ ΤΟΥ ΠΕΤΡΟΥ (graphic novel),Μεταίχμιο,Μεταίχμιο,978-618-03-2203-3,Βιβλία άλλων εκδοτών,2020,,18.80€ , 16.92€
ΤΟ ΑΛΦΑΒΗΤΑΡΙ ΤΟΥ ΚΟΜΜΟΥΝΙΣΜΟΥ,ΚΨΜ,ΚΨΜ,978-960-6750-30-4,Βιβλία άλλων εκδοτών,2010,,19.90€ , 17.91€
ΕΠΤΑ ΑΜΑΡΤΗΜΑΤΑ ΚΑΙ ΠΕΝΤΕ ΔΥΣΚΟΛΙΕΣ,ΚΨΜ,ΚΨΜ,978-618-5156-32-9,Βιβλία άλλων εκδοτών,2017,,12.01€ , 10.81€
ΣΥΝΤΡΟΦΟΙ ΚΑΛΗΜΕΡΑ ΤΟΜΟΣ Ε,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,,Βιβλία άλλων εκδοτών,1983,,17.25€ , 15.52€
Η αληθινή απολογία του Σωκράτη,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0499-9,Βιβλία άλλων εκδοτών,1978,,12.17€ , 10.95€
Το φως που καίει,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0855-3,Βιβλία άλλων εκδοτών,2003,,16.23€ , 14.61€
ΑΠΑΝΤΑ τα ποιητικά 1904-1975,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-4445-2,Βιβλία άλλων εκδοτών,2014,,29.86€ , 26.87€
ΙΣΤΟΡΙΑ ΕΝΟΣ ΑΙΧΜΑΛΩΤΟΥ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0084-7,Βιβλία άλλων εκδοτών,2016,,12.17€ , 10.95€
ΜΑΟΥΤΧΑΟΥΖΕΝ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0112-7,Βιβλία άλλων εκδοτών,1995,,16.74€ , 15.07€
ΠΟΙΗΜΑΤΑ ΜΑΓΙΑΚΟΒΣΚΗ ΑΔΕΤΟ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-4880-1,Βιβλία άλλων εκδοτών,2015,,15.00€ , 13.50€
Η ΒΑΡΕΙΑ ΒΙΟΜΗΧΑΝΙΑ ΣΤΗΝ ΕΛΛΑΔΑ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-1937-5,Βιβλία άλλων εκδοτών,1977,,49.77€ , 44.79€
ΑΝΘΟΛΟΓΙΑ ΓΙΑΝΝΗ ΡΙΤΣΟΥ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-1833--0,Βιβλία άλλων εκδοτών,2015,,22.31€ , 20.00€
Ο ΑΝΘΡΩΠΟΣ ΜΕ ΤΟ ΓΑΡΥΦΑΛΛΟ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0292-6,Βιβλία άλλων εκδοτών,1990,,9.64€ , 8.68€
Η ΣΟΝΑΤΑ ΤΟΥ ΣΕΛΗΝΟΦΩΤΟΣ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0126-4,Βιβλία άλλων εκδοτών,1990,,9.64€ , 8.68€
ΤΑ ΕΡΩΤΙΚΑ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0331-2,Βιβλία άλλων εκδοτών,2017,,27.87€ , 25.08€
ΕΠΙΤΑΦΙΟΣ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0291-9,Βιβλία άλλων εκδοτών,,,9.64€ , 8.67€
ΓΚΡΑΓΚΑΝΤΑ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-2951-0,Βιβλία άλλων εκδοτών,1983,,9.64€ , 8.68€
Ασκητική (χαρτόδετο),ΔΙΟΠΤΡΑ,ΔΙΟΠΤΡΑ,978-618-220-135-0,Βιβλία άλλων εκδοτών,Φλεβάρης 2023,192,15.50€ , 13.95€
ΕΑΜ ΑΝΑΤΟΛΙΚΕΣ ΣΥΝΟΙΚΙΕΣ ΑΘΗΝΑΣ,ΕΝΤΟΣ,ΕΝΤΟΣ,960-84729-9-0,Βιβλία άλλων εκδοτών,2017,,10.00€ , 9.00€
ΟΙ ΕΠΙΣΚΕΠΤΕΣ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0124-0,Βιβλία άλλων εκδοτών,2017,,9.13€ , 8.22€
ΜΕΣΑ ΣΤΙΣ ΦΛΟΓΕΣ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,960-04-0146-2,Βιβλία άλλων εκδοτών,2019,,10.14€ , 9.13€
ΜΑΤΩΜΕΝΑ ΧΩΜΑΤΑ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-3803-1,Βιβλία άλλων εκδοτών,2009,,18.25€ , 16.42€
ΗΛΕΚΤΡΑ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-4490-2,Βιβλία άλλων εκδοτών,2014,,10.95€ , 9.85€
ΕΝΤΟΛΗ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0005-2,Βιβλία άλλων εκδοτών,2004,,17.25€ , 15.52€
ΑΝΝΑ ΚΑΡΕΝΙΝΑ ΤΟΜΟΣ Α & Β,ΖΑΧΑΡΟΠΟΥΛΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-006-Χ,Βιβλία άλλων εκδοτών,1993,,42.40€ , 38.16€
ΠΟΛΕΜΟΣ ΚΑΙ ΕΙΡΗΝΗ Α ΤΟΜΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-613-1,Βιβλία άλλων εκδοτών,2011,,26.50€ , 23.85€
ΠΟΛΕΜΟΣ ΚΑΙ ΕΙΡΗΝΗ Δ ΤΟΜΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-616-2,Βιβλία άλλων εκδοτών,2011,,26.50€ , 23.85€
ΠΟΛΕΜΟΣ ΚΑΙ ΕΙΡΗΝΗ Γ ΤΟΜΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-615-5,Βιβλία άλλων εκδοτών,2011,,26.50€ , 23.85€
ΠΟΛΕΜΟΣ ΚΑΙ ΕΙΡΗΝΗ Β ΤΟΜΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,ΖΑΧΑΡΟΠΟΥΛΟΣ,978-960-208-614-8,Βιβλία άλλων εκδοτών,2011,,26.50€ , 23.85€
ΙΣΤΟΡΙΑ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΦΙΛΟΣΟΦΙΑΣ,ΕΣΤΙΑ,ΕΣΤΙΑ,978-960-05-0197-1,Βιβλία άλλων εκδοτών,1990,,23.91€ , 20.97€
Η ΚΥΡΙΑ ΜΕ ΤΟ ΣΚΥΛΑΚΙ,ΚΟΡΟΤΖΗΣ,ΚΟΡΟΤΖΗΣ,,Βιβλία άλλων εκδοτών,2020,,8.48€ , 7.63€
ΑΚΥΒΕΡΝΗΤΕΣ ΠΟΛΙΤΕΙΕΣ 3.-Η ΝΥΧΤΕΡΙΔΑ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-2702-8,Βιβλία άλλων εκδοτών,2018,,19.27€ , 17.34€
ΑΚΥΒΕΡΝΗΤΕΣ ΠΟΛΙΤΕΙΕΣ 2.-ΑΡΙΑΓΝΗ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-2701-1,Βιβλία άλλων εκδοτών,2018,,17.25€ , 15.52€
Η ΧΑΜΕΝΗ ΑΝΟΙΞΗ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0042-7,Βιβλία άλλων εκδοτών,2020,,14.20€ , 12.78€
ΑΚΥΒΕΡΝΗΤΕΣ ΠΟΛΙΤΕΙΕΣ 1.-Η ΛΕΣΧΗ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-2700-4,Βιβλία άλλων εκδοτών,2005,,17.25€ , 15.52€
ΕΛΛΗΝΙΚΗ ΜΥΘΟΛΟΓΙΑ,ΕΡΜΗΣ,ΕΡΜΗΣ,'09411026,Βιβλία άλλων εκδοτών,2016,,25.00€ , 22.50€
ΣΤΑΥΡΟΦΟΡΙΕΣ,ΕΡΜΗΣ,ΕΡΜΗΣ,'09411028,Βιβλία άλλων εκδοτών,2017,,15.00€ , 13.50€
ΕΜΕΙΣ ΚΑΙ ΟΙ ΦΡΑΓΚΟΙ,ΕΡΜΗΣ,ΕΡΜΗΣ,'09411029,Βιβλία άλλων εκδοτών,2016,,18.00€ , 16.20€
Η ΤΕΧΝΗ ΤΟΥ ΠΟΛΕΜΟΥ,ΜΙΝΩΑΣ,ΜΙΝΩΑΣ,978-618-02-0049-2,Βιβλία άλλων εκδοτών,2020,,12.50€ , 11.25€
ΝΤΕΝΕΚΕΔΟΥΠΟΛΗ,ΚΕΔΡΟΣ,ΚΕΔΡΟΣ,978-960-04-0099-1,Βιβλία άλλων εκδοτών,2019,,9.13€ , 8.22€
ΣΕ ΑΝΙΣΗ ΜΑΧΗ…,Αυτοέκδοση,Αυτοέκδοση,978-960-93-3706-9,"Bιβλία που διαθέτει η ""ΣE""",2012,128,8.00€ , 7.20€
ΣΑ ΒΓΕΙΣ ΣΤΟΝ ΠΗΓΑΙΜΟ ΓΙΑ ΤΗΝ ΙΘΑΚΗ…,ΤΥΠΟΕΚΔΟΤΙΚΗ ΑΕ,ΤΥΠΟΕΚΔΟΤΙΚΗ ΑΕ,960-89525-0-6,"Bιβλία που διαθέτει η ""ΣE""",2006,280,25.00€ , 22.50€
ΜΙΑ ΕΠΑΙΣΧΥΝΤΗ ΣΥΜΦΩΝΙΑ ΚΑΙ ΤΟ ΟΛΟΚΑΥΤΩΜΑ ΤΟΥ ΧΟΡΤΙΑΤΗ,Αυτοέκδοση,Αυτοέκδοση,,"Bιβλία που διαθέτει η ""ΣE""",2011,152,6.00€ , 5.40€
Ο ΚΑΛΟΣ ΣΤΡΑΤΙΩΤΗΣ ΣΒΕΙΚ,ΝΙΚΑΣ,ΝΙΚΑΣ,978-960-296-249-7,Βιβλία άλλων εκδοτών,2017,,14.84€ , 13.36€
ΘΗΤΕΙΑ,ΤΟ ΡΟΔΑΚΙΟ,ΤΟ ΡΟΔΑΚΙΟ,978-960-7360-52-4,Βιβλία άλλων εκδοτών,2000,,15.90€ , 14.31€
ΤΟ ΔΙΠΛΟ ΒΙΒΛΙΟ,ΤΟ ΡΟΔΑΚΙΟ,ΤΟ ΡΟΔΑΚΙΟ,978-960-7360-48-6,Βιβλία άλλων εκδοτών,1996,,19.08€ , 17.17€
Αλληλογραφία για Το Κεφάλαιο – Τόμος Β΄,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-348-2,Μαρξ - Ένγκελς - Λένιν,Νοέμβριος 2020,560,20.00€ , 14.00€
Η ΟΙΚΟΝΟΜΙΚΗ ΚΡΙΣΗ Μέσα από τις σελίδες της Κομμουνιστικής Επιθεώρησης 2009-2012 – E-BOOK (epub),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-359-8,Πολιτική & Κοινωνία,Νοέμβριος 2020,,2.50€,
Στο δρόμο του χρέους,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-745-7,Πολιτική & Κοινωνία,2009(2η έκδοση),296,12.00€ , 8.40€
Η ΔΙΚΗ ΤΗΣ ΧΡΥΣΗΣ ΑΥΓΗΣ. Η αποκάλυψη του πραγματικού προσώπου της εγκληματικής-ναζιστικής οργάνωσης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-354-3,Πολιτική & Κοινωνία,Οκτώβριος 2020,296,13.00€ , 9.10€
Κι όμως$ κινείται,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-352-9,Παιδική & Νεανική Βιβλιοθήκη,Οκτώβριος 2020,152,9.00€ , 6.30€
ΙΣΤΟΡΙΑ ΤΗΣ ΨΥΧΟΛΟΓΙΑΣ. Από τη σκοπιά του διαλεκτικού ιστορικού υλισμού,Όμιλος Εκπαιδευτικού Προβληματισμού,Όμιλος Εκπαιδευτικού Προβληματισμού,978-618-80151-6-6,Όμιλος Εκπαιδευτικού Προβληματισμού,2020,704,20.00€ , 18.00€
ΓΕΝΙΚΗ ΨΥΧΟΛΟΓΙΑ. Διαλεκτική-υλιστική προσέγγιση,Όμιλος Εκπαιδευτικού Προβληματισμού,Όμιλος Εκπαιδευτικού Προβληματισμού,978-960-87173-6-7,Όμιλος Εκπαιδευτικού Προβληματισμού,2018,704,20.00€ , 18.00€
Παιδαγωγικά Μαθήματα για ένα δίμηνο φροντιστήριο,Όμιλος Εκπαιδευτικού Προβληματισμού,Όμιλος Εκπαιδευτικού Προβληματισμού,978-618-80151-4-2,Όμιλος Εκπαιδευτικού Προβληματισμού,2016,72,5.00€ , 4.50€
Ο Μπρεχτ και ο μαρξισμός,Όμιλος Εκπαιδευτικού Προβληματισμού,Όμιλος Εκπαιδευτικού Προβληματισμού,978-618-80151-2-8,Όμιλος Εκπαιδευτικού Προβληματισμού,2014,142,7.46€ , 6.71€
Αναπτυξιακή ψυχολογία και αγωγή του παιδιού,Όμιλος Εκπαιδευτικού Προβληματισμού,Όμιλος Εκπαιδευτικού Προβληματισμού,978-618-80151-1-1,Όμιλος Εκπαιδευτικού Προβληματισμού,2013,512,15.00€ , 13.50€
Διαλεχτά παιδαγωγικά έργα. Τόμ. 2 Το βιβλίο των γονιών,Όμιλος Εκπαιδευτικού Προβληματισμού,Όμιλος Εκπαιδευτικού Προβληματισμού,978-618-80151-5-9,Όμιλος Εκπαιδευτικού Προβληματισμού,2018,512,15.00€ , 13.50€
1821. Η επανάσταση και οι απαρχές του ελληνικού αστικού κράτους,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-349-9,Πολιτική & Κοινωνία,Σεπτέμβριος 2020,400,20.00€ , 14.00€
Η παρέμβαση του ΚΚΕ στους βιοπαλαιστές αγρότες. Πρακτικά της Ευρείας Ολομέλειας της ΚΕ του ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-351-2,Πολιτική & Κοινωνία,Σεπτέμβριος 2020,,6.70€ , 4.69€
Διεθνής Κομμουνιστική Επιθεώρηση-τεύχος 10,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,2241-0201,Πολιτική & Κοινωνία,Σεπτέμβριος 2020,,5.00€,
Μια πρώτη γνωριμία με την επαναστατική θεωρία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-350-5,Πολιτική & Κοινωνία,Σεπτέμβριος 2020,128,5.50€ , 3.85€
Σοσιαλισμός. Η απάντηση για τον 21ο αιώνα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-345-1,Πολιτική & Κοινωνία,Αύγουστος 2020,320,9.00€ , 6.30€
Για το ουράνιο τόξο ψάξε!,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-347-5,Παιδική & Νεανική Βιβλιοθήκη,Αύγουστος 2020,56,13.00€ , 9.10€
Για μια κοινωνία ελεύθερη από ναρκωτικά και όχι με ελεύθερα τα ναρκωτικά. Με το ΚΚΕ μπροστά για το σοσιαλισμό- κομμουνισμό,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-346-8,Πολιτική & Κοινωνία,Αύγουστος 2020,88,5.50€ , 3.85€
Η κατήχηση των χωρικών,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ - ΡΙΖΟΣΠΑΣΤΗΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ - ΡΙΖΟΣΠΑΣΤΗΣ,978-960-451-344-4,Πολιτική & Κοινωνία,Ιούλιος 2020,64,4.00€,
Οι 12 καρέκλες,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-343-7,Ξένη Λογοτεχνία,Ιούλιος 2020,496,18.00€ , 12.60€
«Η Νίκη μας και πάλι πρωτάθλημα θα πάρει!…»,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-342-0,Πολιτική & Κοινωνία,Ιούλιος 2020,544,22.20€ , 15.54€
Απολύεσαι εν πλω!,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-341-3,Πολιτική & Κοινωνία,Ιούνιος 2020,112,6.00€ , 4.20€
Άπαντα – Τόμος 04 (Νοέμβρης 1917 – Δεκέμβρης 1920),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-337-6,Πολιτική & Κοινωνία,Ιούνιος 2020,544,20.00€ , 14.00€
Άπαντα – Τόμος 05 (1921-1923),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-312-3,Πολιτική & Κοινωνία,Ιανουάριος 2019,508,20.00€ , 14.00€
Άπαντα – Τόμος 06 (1924),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-304-8,Πολιτική & Κοινωνία,Ιανουάριος 2019,512,20.00€ , 14.00€
Ο Νείλος,20ός Αιώνας,20ός Αιώνας,,"Bιβλία που διαθέτει η ""ΣE""",1956,480,5.00€ , 4.50€
Ιστορία της επαρχίας Βόλου και Αγιάς,20ός Αιώνας,20ός Αιώνας,,"Bιβλία που διαθέτει η ""ΣE""",1960,1046,44.00€ , 39.60€
Ιστορία των ΗΠΑ,20ός Αιώνας,20ός Αιώνας,,"Bιβλία που διαθέτει η ""ΣE""",1959,704,5.00€ , 4.50€
Η εποχή μας,20ός Αιώνας,20ός Αιώνας,,"Bιβλία που διαθέτει η ""ΣE""",1960,232,5.00€ , 4.50€
Η άγνωστη ιστορία του εργατικού κινήματος των ΗΠΑ (Από τον Εμφύλιο μέχρι το μακαρθισμό),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-340-6,Πολιτική & Κοινωνία,Μάιος 2020,704,22.00€ , 15.40€
Άπαντα – 57 τόμοι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Μαρξ - Ένγκελς - Λένιν,1985,,1, 1
Από τον Απρίλη στον Οκτώβρη. Κείμενα για την Οκτωβριανή Επανάσταση,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-338-3,Μαρξ - Ένγκελς - Λένιν,Μάιος 2020,472,10.00€ , 7.00€
Για την παρέμβαση του Κόμματος στους αυτοαπασχολούμενους της πόλης. Υλικά της Πανελλαδικής Συνδιάσκεψης του ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-336-9,Πολιτική & Κοινωνία,Μάιος 2020,288,6.50€ , 4.55€
150 χρόνια από τη γέννηση του Λένιν – E-BOOK (epub),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-339-0,Μαρξ - Ένγκελς - Λένιν,Απρίλιος 2020,,0.00€,
ΦΥΛΛΟ ΠΟΡΕΙΑΣ. Οι ένοπλες δυνάμεις$ η στρατιωτική θητεία και οι νέοι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-335-2,Πολιτική & Κοινωνία,Μάρτιος 2020,128,5.50€ , 4.40€
Ο Αντώνης δε θα σκολάσει απόψε,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-334-5,Ελληνική Λογοτεχνία,Μάρτιος 2020,168,8.00€ , 5.60€
Μπόλικη πέτρα$ μπόλικη καρδιά…,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-333-8,Πολιτική & Κοινωνία,Μάρτιος 2020,72,5.50€ , 3.85€
Το τελευταίο τραγούδι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-332-1,Ελληνική Λογοτεχνία,Φεβρουάριος 2020,32,4.00€ , 2.80€
Γιούρα. Ματωμένη βίβλος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-331-4,Πολιτική & Κοινωνία,Φεβρουάριος 2020,640,25.00€ , 17.50€
Ζωή χωρίς εκμετάλλευση στην εποχή της “ψηφιακής οικονομίας” & τα “τσερνόμπιλ” του καπιταλισμού πίσω από το μύθο της πράσινης ανάπτυξης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-327-7,Πολιτική & Κοινωνία,Ιανουάριος 2020,72,4.00€ , 3.00€
